nodes,tps,latency_ms,block_interval_ms,orphan_rate,cpu_percent,pow_hash_attempts
4.0,14.507883124081705,1.1143388946819606,2022.2424198750002,0.03571428571428571,10.96,3235587.8928571427
8.0,14.479229235512044,1.3334718749999999,997.8446954285718,0.026785714285714284,5.77,6386206.017857143
